"SYMBOL 
","OPEN 
","HIGH 
","LOW 
","PREV. CLOSE 
","LTP 
","INDICATIVE CLOSE 
","CHNG 
","%CHNG 
","VOLUME 
(shares)","VALUE 
 (₹ Crores)","52W H 
","52W L 
","30 D   %CHNG 
","365 D   %CHNG 
"
"POLYMED","1,316.50","1,316.60","1,260.60","1,316.50","1,296.00","-","-20.50","-1.56","2,37,678","30.43","2,937.60","1,260.60","-24.37","-41.68"
"ZYDUSLIFE","920.95","923.40","897.30","920.95","906.50","-","-14.45","-1.57","4,74,515","43.01","1,059.05","795.00","0.64","-3.86"
"PFIZER","5,110.80","5,110.80","4,987.80","5,121.40","5,037.50","-","-83.90","-1.64","21,465","10.82","5,993.00","3,701.00","3.71","20.83"
"GRANULES","564.00","571.00","555.20","569.90","559.70","-","-10.20","-1.79","3,66,379","20.66","627.00","422.00","-5.26","3.22"
"GLENMARK","2,034.00","2,047.90","1,992.00","2,034.50","1,997.00","-","-37.50","-1.84","8,65,050","174.91","2,284.80","1,275.50","-0.56","41.51"
"GLAND","1,811.00","1,811.10","1,770.10","1,816.00","1,780.00","-","-36.00","-1.98","1,08,641","19.38","2,131.00","1,277.80","3.54","20.58"
"LALPATHLAB","1,430.00","1,430.00","1,389.10","1,435.30","1,406.20","-","-29.10","-2.03","1,37,684","19.32","1,770.00","1,146.78","-1.04","7.20"
"NATCOPHARM","830.00","834.25","819.00","839.85","822.00","-","-17.85","-2.13","4,51,730","37.30","1,245.00","726.80","-5.71","-15.70"
"ONESOURCE","1,209.90","1,237.90","1,175.10","1,211.30","1,185.00","-","-26.30","-2.17","4,11,034","49.33","2,248.00","1,057.00","-33.38","-17.83"
"METROPOLIS","1,977.60","1,980.60","1,934.10","1,987.40","1,941.00","-","-46.40","-2.33","40,082","7.81","2,263.00","1,315.00","1.79","13.65"
"NH","1,856.60","1,872.00","1,813.60","1,864.90","1,818.20","-","-46.70","-2.50","2,50,560","46.08","2,370.20","1,300.95","-3.68","36.81"
"SYNGENE","443.55","443.55","426.50","446.35","435.00","-","-11.35","-2.54","12,27,781","52.98","760.00","426.50","-30.96","-38.06"
"KIMS","685.00","709.55","670.15","697.80","680.00","-","-17.80","-2.55","5,85,237","40.77","798.40","474.05","9.18","14.94"
"APLLTD","791.00","791.75","765.00","789.90","769.50","-","-20.40","-2.58","36,351","2.81","1,107.90","725.20","-3.94","-6.81"
"RAINBOW","1,217.00","1,217.00","1,176.40","1,215.70","1,182.00","-","-33.70","-2.77","92,573","11.10","1,645.70","1,090.00","-5.94","-9.89"
"GLAXO","2,645.00","2,668.50","2,584.80","2,668.50","2,590.00","-","-78.50","-2.94","61,048","16.02","3,515.70","1,968.00","9.32","29.58"
"JUBLPHARMA","935.95","936.55","910.00","943.25","910.50","-","-32.75","-3.47","88,066","8.12","1,248.00","802.00","-12.50","-5.20"
"CONCORDBIO","1,222.40","1,226.60","1,175.00","1,228.90","1,183.50","-","-45.40","-3.69","1,08,568","12.91","2,184.90","1,100.00","-12.47","-43.96"
"ERIS","1,511.00","1,511.00","1,389.90","1,510.40","1,407.10","-","-103.30","-6.84","2,38,365","34.50","1,910.00","1,097.20","-4.74","11.22"
"ALKEM","5,850.00","5,850.00","5,331.50","5,870.50","5,400.00","-","-470.50","-8.01","6,05,115","331.45","5,933.50","4,491.65","-7.90","14.42"
"COHANCE","320.50","341.00","311.15","350.75","311.95","-","-38.80","-11.06","42,18,793","136.73","1,328.00","311.15","-30.36","-72.15"
