"SYMBOL 
","OPEN 
","HIGH 
","LOW 
","PREV. CLOSE 
","LTP 
","INDICATIVE CLOSE 
","CHNG 
","%CHNG 
","VOLUME 
(shares)","VALUE 
 (₹ Crores)","52W H 
","52W L 
","30 D   %CHNG 
","365 D   %CHNG 
"
"AMBER","7,750.00","7,820.50","7,660.00","7,784.50","7,715.00","-","-69.50","-0.89","3,51,861","271.86","8,626.00","5,235.00","25.54","25.58"
"MANKIND","2,076.10","2,085.30","2,050.10","2,079.00","2,060.30","-","-18.70","-0.90","2,08,497","43.08","2,716.50","2,033.00","-6.94","-17.63"
"SUNPHARMA","1,714.90","1,719.00","1,694.60","1,714.90","1,699.10","-","-15.80","-0.92","11,48,165","195.73","1,851.20","1,548.00","-1.71","-2.71"
"BAJAJ-AUTO","9,800.50","9,900.50","9,720.00","9,840.00","9,748.00","-","-92.00","-0.93","1,20,688","118.33","9,941.00","7,089.35","2.03","12.16"
"EXIDEIND","337.70","340.35","332.15","338.05","334.90","-","-3.15","-0.93","16,28,679","54.83","431.00","308.45","-3.21","-8.73"
"VOLTAS","1,534.00","1,534.00","1,510.20","1,535.80","1,521.30","-","-14.50","-0.94","5,34,253","81.36","1,546.80","1,182.70","4.15","21.85"
"SONACOMS","526.05","531.85","520.10","532.80","527.60","-","-5.20","-0.98","10,82,968","57.03","559.50","380.00","15.44","2.16"
"APLAPOLLO","2,272.40","2,272.80","2,237.80","2,272.90","2,249.70","-","-23.20","-1.02","3,74,996","84.40","2,301.40","1,272.70","18.08","63.71"
"JBCHEPHARM","1,890.00","1,926.00","1,884.30","1,910.10","1,889.80","-","-20.30","-1.06","3,83,166","73.03","1,939.00","1,385.75","1.12","12.24"
"ATUL","6,600.50","6,666.00","6,492.00","6,628.50","6,550.00","-","-78.50","-1.18","14,694","9.71","7,788.00","4,752.00","6.72","17.16"
"CARBORUNIV","830.00","842.45","820.35","835.75","824.70","-","-11.05","-1.32","1,66,861","13.89","1,128.05","748.50","1.76","-19.76"
"SAILIFE","935.00","935.00","886.50","930.00","917.00","-","-13.00","-1.40","3,97,583","36.13","983.35","636.10","1.35","34.88"
"TMPV","379.00","387.50","374.40","383.45","378.00","-","-5.45","-1.42","1,55,65,868","593.03","744.00","335.60","8.08","-44.72"
"PAGEIND","33,545.00","34,065.00","33,300.00","33,850.00","33,370.00","-","-480.00","-1.42","15,457","52.00","50,590.00","31,740.00","-3.68","-19.94"
"JSWSTEEL","1,240.00","1,247.80","1,225.20","1,247.90","1,229.10","-","-18.80","-1.51","17,26,700","213.14","1,261.90","905.20","4.33","26.74"
"SUNDRMFAST","940.10","940.10","916.20","940.15","925.75","-","-14.40","-1.53","34,128","3.15","1,080.00","831.15","-0.27","-5.70"
"PGEL","615.00","622.45","601.90","623.65","614.00","-","-9.65","-1.55","14,19,692","86.94","1,008.00","465.00","3.77","-24.28"
"TIINDIA","2,490.00","2,517.90","2,452.40","2,511.40","2,472.50","-","-38.90","-1.55","3,15,365","78.61","3,419.90","2,164.90","3.57","-8.87"
"M&M","3,530.00","3,596.50","3,520.30","3,593.10","3,533.00","-","-60.10","-1.67","16,32,115","580.38","3,839.90","2,425.00","-3.51","18.64"
"PIIND","3,035.00","3,243.50","3,035.00","3,222.30","3,167.80","-","-54.50","-1.69","13,27,261","419.95","4,330.00","2,951.10","-3.04","-1.82"
"TITAGARH","777.00","777.05","761.00","777.60","764.00","-","-13.60","-1.75","3,04,091","23.37","974.35","654.55","-3.54","-10.13"
"GRANULES","564.00","571.00","555.20","569.90","559.70","-","-10.20","-1.79","3,66,379","20.66","627.00","422.00","-5.26","3.22"
"GLENMARK","2,034.00","2,047.90","1,992.00","2,034.50","1,997.00","-","-37.50","-1.84","8,65,050","174.91","2,284.80","1,275.50","-0.56","41.51"
"KAJARIACER","955.00","955.00","935.35","955.40","937.45","-","-17.95","-1.88","65,100","6.14","1,321.90","758.70","-5.74","0.83"
"ABREL","1,409.60","1,413.10","1,374.10","1,415.20","1,388.00","-","-27.20","-1.92","77,682","10.81","2,537.90","1,186.00","-10.56","-33.90"
"DIXON","11,500.00","11,548.00","11,250.00","11,626.00","11,398.00","-","-228.00","-1.96","4,46,533","508.93","18,471.00","9,835.00","1.42","-22.52"
"GLAND","1,811.00","1,811.10","1,770.10","1,816.00","1,780.00","-","-36.00","-1.98","1,08,641","19.38","2,131.00","1,277.80","3.54","20.58"
"BEL","443.90","446.20","432.80","443.90","435.00","-","-8.90","-2.00","1,40,86,068","621.07","461.65","240.25","5.15","66.32"
"BHEL","257.00","262.20","254.70","260.60","255.30","-","-5.30","-2.03","2,77,84,730","716.46","305.90","176.00","-3.86","26.50"
"RELIANCE","1,445.50","1,450.70","1,416.30","1,448.90","1,418.60","-","-30.30","-2.09","1,07,55,693","1,531.32","1,611.80","1,114.85","-2.35","16.65"
"NATCOPHARM","830.00","834.25","819.00","839.85","822.00","-","-17.85","-2.13","4,51,730","37.30","1,245.00","726.80","-5.71","-15.70"
"ARE&M","860.05","860.05","835.10","861.45","843.00","-","-18.45","-2.14","3,77,640","31.81","1,109.00","810.10","-4.41","-14.26"
"SUPREMEIND","3,827.90","3,831.70","3,745.30","3,844.20","3,760.00","-","-84.20","-2.19","82,044","31.06","4,739.00","3,095.00","8.52","-3.04"
"SUZLON","46.60","46.74","45.55","46.81","45.70","-","-1.11","-2.37","5,26,18,195","242.10","74.30","44.88","-6.14","-14.34"
"POLYCAB","7,760.50","7,764.00","7,565.00","7,768.00","7,577.00","-","-191.00","-2.46","1,60,046","122.28","7,948.00","4,555.00","0.29","36.50"
"TATASTEEL","206.59","206.85","202.56","208.11","202.98","-","-5.13","-2.47","2,58,70,923","529.19","211.10","125.30","11.18","48.98"
"UPL","740.15","742.95","720.95","744.90","723.35","-","-21.55","-2.89","13,32,082","97.36","812.20","588.85","-6.48","14.86"
"INOXWIND","109.00","109.10","105.40","109.32","106.10","-","-3.22","-2.95","78,57,815","83.81","199.01","101.26","-7.87","-39.18"
"HEROMOTOCO","5,702.00","5,724.50","5,560.00","5,733.00","5,562.00","-","-171.00","-2.98","3,94,003","221.74","6,388.50","3,344.00","-3.01","40.58"
"ASHOKLEY","210.12","212.87","203.80","211.02","204.70","-","-6.32","-2.99","2,68,32,686","554.71","215.42","95.93","10.23","88.59"
"KAYNES","4,049.70","4,049.70","3,892.00","4,086.60","3,943.20","-","-143.40","-3.51","18,89,857","746.57","7,705.00","3,294.90","6.73","-4.71"
"AARTIIND","459.20","460.00","443.10","465.60","449.00","-","-16.60","-3.57","7,39,623","33.42","495.00","338.05","23.69","3.83"
"WELCORP","830.00","830.00","801.00","831.15","801.00","-","-30.15","-3.63","2,48,115","20.02","994.00","664.30","8.14","0.98"
"BATAINDIA","867.90","880.70","840.20","883.85","846.00","-","-37.85","-4.28","1,54,948","13.35","1,378.95","838.95","-6.82","-36.57"
"NAVINFLUOR","6,580.50","6,580.50","6,286.00","6,587.00","6,292.00","-","-295.00","-4.48","1,41,665","90.73","6,965.00","3,566.00","5.08","53.15"
"HINDCOPPER","606.00","613.00","585.00","624.70","591.50","-","-32.20","-5.16","1,61,67,639","970.87","760.05","183.82","9.65","161.85"
"HINDALCO","923.55","932.65","901.00","964.40","905.75","-","-58.65","-6.08","1,01,70,485","928.56","1,029.80","546.45","-3.26","50.33"
"ALKEM","5,850.00","5,850.00","5,331.50","5,870.50","5,400.00","-","-470.50","-8.01","6,05,115","331.45","5,933.50","4,491.65","-7.90","14.42"
"COHANCE","320.50","341.00","311.15","350.75","311.95","-","-38.80","-11.06","42,18,793","136.73","1,328.00","311.15","-30.36","-72.15"
