"SYMBOL 
","OPEN 
","HIGH 
","LOW 
","PREV. CLOSE 
","LTP 
","INDICATIVE CLOSE 
","CHNG 
","%CHNG 
","VOLUME 
(shares)","VALUE 
 (₹ Crores)","52W H 
","52W L 
","30 D   %CHNG 
","365 D   %CHNG 
"
"HYUNDAI","2,163.10","2,186.00","2,136.40","2,177.50","2,180.00","-","2.50","0.11","2,82,874","61.40","2,890.00","1,541.70","-5.48","21.16"
"AUROPHARMA","1,149.10","1,157.40","1,126.80","1,157.90","1,157.00","-","-0.90","-0.08","16,82,470","192.66","1,278.60","1,010.00","-0.92","-1.94"
"DIVISLAB","6,141.00","6,200.00","6,054.00","6,185.00","6,177.00","-","-8.00","-0.13","2,99,364","183.81","7,071.50","4,955.00","-4.03","2.77"
"TORNTPHARM","4,077.20","4,130.00","4,057.30","4,077.20","4,069.80","-","-7.40","-0.18","5,18,965","212.56","4,130.00","2,886.45","3.29","32.38"
"TVSMOTOR","3,861.60","3,894.00","3,832.20","3,881.20","3,870.00","-","-11.20","-0.29","2,60,604","100.75","3,909.00","2,192.75","3.05","56.34"
"SRF","2,815.00","2,841.00","2,765.60","2,841.50","2,833.00","-","-8.50","-0.30","1,96,550","55.46","3,325.00","2,570.20","-6.80","-0.30"
"ABB","5,788.50","5,855.00","5,726.50","5,788.50","5,768.00","-","-20.50","-0.35","1,52,957","88.66","6,260.00","4,637.50","16.15","5.98"
"UNOMINDA","1,245.80","1,249.00","1,220.30","1,247.90","1,243.20","-","-4.70","-0.38","12,78,975","158.17","1,382.00","767.60","3.53","31.30"
"CUMMINSIND","4,425.00","4,491.90","4,395.20","4,429.30","4,412.00","-","-17.30","-0.39","5,12,643","228.06","4,615.00","2,580.00","10.92","57.50"
"HSCL","450.00","457.45","447.00","452.25","450.50","-","-1.75","-0.39","5,86,000","26.45","534.45","365.35","-4.95","2.58"
"DRREDDY","1,274.00","1,279.30","1,263.60","1,274.90","1,269.70","-","-5.20","-0.41","8,38,946","106.59","1,379.70","1,020.00","6.58","3.77"
"KEI","4,589.10","4,618.90","4,510.00","4,591.30","4,568.00","-","-23.30","-0.51","1,84,007","84.08","4,646.00","2,424.00","5.97","34.20"
"CGPOWER","680.00","684.50","671.40","685.10","680.00","-","-5.10","-0.74","11,43,123","77.62","797.55","517.70","16.92","17.34"
"MARUTI","15,309.00","15,434.00","15,190.00","15,326.00","15,211.00","-","-115.00","-0.75","2,08,645","319.38","17,370.00","11,059.45","-7.40","20.04"
"CASTROLIND","186.01","186.99","185.00","186.71","185.29","-","-1.42","-0.76","16,22,832","30.13","251.95","180.66","-1.16","-10.41"
"LUPIN","2,210.00","2,219.20","2,160.00","2,211.10","2,194.00","-","-17.10","-0.77","11,26,141","246.92","2,244.50","1,795.20","0.69","6.75"
"IOC","177.28","177.90","176.04","178.11","176.72","-","-1.39","-0.78","98,35,632","173.97","182.25","110.72","12.27","47.17"
"MRF","1,50,750.00","1,51,500.00","1,48,505.00","1,51,210.00","1,50,000.00","-","-1,210.00","-0.80","7,131","107.13","1,63,600.00","1,02,124.05","1.55","36.65"
"BPCL","377.45","378.40","372.95","377.70","374.30","-","-3.40","-0.90","26,96,607","101.14","391.65","234.01","5.41","46.35"
"MANKIND","2,076.10","2,085.30","2,050.10","2,079.00","2,060.30","-","-18.70","-0.90","2,08,497","43.08","2,716.50","2,033.00","-6.94","-17.63"
"SUNPHARMA","1,714.90","1,719.00","1,694.60","1,714.90","1,699.10","-","-15.80","-0.92","11,48,165","195.73","1,851.20","1,548.00","-1.71","-2.71"
"BAJAJ-AUTO","9,800.50","9,900.50","9,720.00","9,840.00","9,748.00","-","-92.00","-0.93","1,20,688","118.33","9,941.00","7,089.35","2.03","12.16"
"VOLTAS","1,534.00","1,534.00","1,510.20","1,535.80","1,521.30","-","-14.50","-0.94","5,34,253","81.36","1,546.80","1,182.70","4.15","21.85"
"SONACOMS","526.05","531.85","520.10","532.80","527.60","-","-5.20","-0.98","10,82,968","57.03","559.50","380.00","15.44","2.16"
"APLAPOLLO","2,272.40","2,272.80","2,237.80","2,272.90","2,249.70","-","-23.20","-1.02","3,74,996","84.40","2,301.40","1,272.70","18.08","63.71"
"SIEMENS","3,131.00","3,184.50","3,083.10","3,148.50","3,113.00","-","-35.50","-1.13","4,11,114","128.66","5,520.00","2,450.00","5.61","-39.02"
"MOTHERSON","132.58","133.49","130.72","132.74","130.99","-","-1.75","-1.32","1,93,24,007","255.48","135.83","71.50","13.97","51.36"
"PIDILITIND","1,486.10","1,489.60","1,472.10","1,497.40","1,477.00","-","-20.40","-1.36","4,74,002","70.24","1,574.95","1,311.10","-1.46","4.82"
"TMPV","379.00","387.50","374.40","383.45","378.00","-","-5.45","-1.42","1,55,65,868","593.03","744.00","335.60","8.08","-44.72"
"PAGEIND","33,545.00","34,065.00","33,300.00","33,850.00","33,370.00","-","-480.00","-1.42","15,457","52.00","50,590.00","31,740.00","-3.68","-19.94"
"HONAUT","31,750.00","31,905.00","31,230.00","31,865.00","31,400.00","-","-465.00","-1.46","3,289","10.32","41,450.00","30,590.00","-5.62","-10.99"
"JSWSTEEL","1,240.00","1,247.80","1,225.20","1,247.90","1,229.10","-","-18.80","-1.51","17,26,700","213.14","1,261.90","905.20","4.33","26.74"
"ESCORTS","3,630.00","3,692.60","3,577.90","3,635.80","3,580.10","-","-55.70","-1.53","1,73,264","63.22","4,180.00","2,776.40","-3.83","18.45"
"TIINDIA","2,490.00","2,517.90","2,452.40","2,511.40","2,472.50","-","-38.90","-1.55","3,15,365","78.61","3,419.90","2,164.90","3.57","-8.87"
"BALKRISIND","2,641.30","2,641.30","2,571.10","2,641.30","2,600.20","-","-41.10","-1.56","2,00,893","52.36","2,817.50","2,152.05","8.53","-1.18"
"ZYDUSLIFE","920.95","923.40","897.30","920.95","906.50","-","-14.45","-1.57","4,74,515","43.01","1,059.05","795.00","0.64","-3.86"
"JINDALSTEL","1,193.40","1,193.40","1,167.30","1,203.40","1,183.60","-","-19.80","-1.65","13,02,484","153.91","1,207.00","770.00","17.10","40.82"
"M&M","3,530.00","3,596.50","3,520.30","3,593.10","3,533.00","-","-60.10","-1.67","16,32,115","580.38","3,839.90","2,425.00","-3.51","18.64"
"PIIND","3,035.00","3,243.50","3,035.00","3,222.30","3,167.80","-","-54.50","-1.69","13,27,261","419.95","4,330.00","2,951.10","-3.04","-1.82"
"COCHINSHIP","1,500.40","1,500.40","1,462.70","1,500.40","1,474.00","-","-26.40","-1.76","4,24,397","62.61","2,545.00","1,180.20","-4.74","13.41"
"ABREL","1,409.60","1,413.10","1,374.10","1,415.20","1,388.00","-","-27.20","-1.92","77,682","10.81","2,537.90","1,186.00","-10.56","-33.90"
"DIXON","11,500.00","11,548.00","11,250.00","11,626.00","11,398.00","-","-228.00","-1.96","4,46,533","508.93","18,471.00","9,835.00","1.42","-22.52"
"BEL","443.90","446.20","432.80","443.90","435.00","-","-8.90","-2.00","1,40,86,068","621.07","461.65","240.25","5.15","66.32"
"BHEL","257.00","262.20","254.70","260.60","255.30","-","-5.30","-2.03","2,77,84,730","716.46","305.90","176.00","-3.86","26.50"
"RELIANCE","1,445.50","1,450.70","1,416.30","1,448.90","1,418.60","-","-30.30","-2.09","1,07,55,693","1,531.32","1,611.80","1,114.85","-2.35","16.65"
"BOSCHLTD","36,415.00","36,420.00","35,600.00","36,495.00","35,700.00","-","-795.00","-2.18","13,848","49.73","41,945.00","25,921.60","-5.82","30.53"
"SUPREMEIND","3,827.90","3,831.70","3,745.30","3,844.20","3,760.00","-","-84.20","-2.19","82,044","31.06","4,739.00","3,095.00","8.52","-3.04"
"AIAENG","3,939.00","3,965.20","3,828.60","3,951.10","3,859.00","-","-92.10","-2.33","68,253","26.55","4,206.10","3,001.10","-1.18","9.60"
"SUZLON","46.60","46.74","45.55","46.81","45.70","-","-1.11","-2.37","5,26,18,195","242.10","74.30","44.88","-6.14","-14.34"
"POLYCAB","7,760.50","7,764.00","7,565.00","7,768.00","7,577.00","-","-191.00","-2.46","1,60,046","122.28","7,948.00","4,555.00","0.29","36.50"
"TATASTEEL","206.59","206.85","202.56","208.11","202.98","-","-5.13","-2.47","2,58,70,923","529.19","211.10","125.30","11.18","48.98"
"MAZDOCK","2,400.00","2,405.00","2,340.00","2,414.90","2,344.00","-","-63.40","-2.63","8,48,843","200.93","3,775.00","1,918.05","-5.54","5.99"
"UPL","740.15","742.95","720.95","744.90","723.35","-","-21.55","-2.89","13,32,082","97.36","812.20","588.85","-6.48","14.86"
"ASHOKLEY","210.12","212.87","203.80","211.02","204.70","-","-6.32","-2.99","2,68,32,686","554.71","215.42","95.93","10.23","88.59"
"SOLARINDS","13,250.00","13,300.00","12,935.00","13,391.00","12,965.00","-","-426.00","-3.18","90,669","118.86","17,820.00","8,482.50","2.12","47.21"
"KAYNES","4,049.70","4,049.70","3,892.00","4,086.60","3,943.20","-","-143.40","-3.51","18,89,857","746.57","7,705.00","3,294.90","6.73","-4.71"
"VEDL","685.00","685.00","662.55","702.75","673.90","-","-28.85","-4.11","1,58,68,021","1,069.27","769.80","363.00","5.76","58.73"
"NAVINFLUOR","6,580.50","6,580.50","6,286.00","6,587.00","6,292.00","-","-295.00","-4.48","1,41,665","90.73","6,965.00","3,566.00","5.08","53.15"
"HINDZINC","599.95","608.00","591.00","623.70","593.10","-","-30.60","-4.91","94,24,678","562.18","733.00","378.15","-5.83","44.03"
"HINDALCO","923.55","932.65","901.00","964.40","905.75","-","-58.65","-6.08","1,01,70,485","928.56","1,029.80","546.45","-3.26","50.33"
"ALKEM","5,850.00","5,850.00","5,331.50","5,870.50","5,400.00","-","-470.50","-8.01","6,05,115","331.45","5,933.50","4,491.65","-7.90","14.42"
