"SYMBOL 
","OPEN 
","HIGH 
","LOW 
","PREV. CLOSE 
","LTP 
","INDICATIVE CLOSE 
","CHNG 
","%CHNG 
","VOLUME 
(shares)","VALUE 
 (₹ Crores)","52W H 
","52W L 
","30 D   %CHNG 
","365 D   %CHNG 
"
"TATAPOWER","377.00","377.80","370.65","380.55","374.35","-","-6.20","-1.63","44,41,440","165.99","416.80","326.35","1.60","7.62"
"GRASIM","2,929.30","2,934.00","2,877.40","2,925.50","2,877.40","-","-48.10","-1.64","4,19,620","122.07","2,979.00","2,301.65","3.72","15.55"
"TATACONSUM","1,148.90","1,154.00","1,125.40","1,149.30","1,130.30","-","-19.00","-1.65","5,25,887","59.82","1,220.90","930.10","-4.97","10.51"
"M&M","3,530.00","3,596.50","3,520.30","3,593.10","3,533.00","-","-60.10","-1.67","16,32,115","580.38","3,839.90","2,425.00","-3.51","18.64"
"PIIND","3,035.00","3,243.50","3,035.00","3,222.30","3,167.80","-","-54.50","-1.69","13,27,261","419.95","4,330.00","2,951.10","-3.04","-1.82"
"JSWENERGY","479.00","479.00","468.85","479.50","471.40","-","-8.10","-1.69","11,71,877","55.54","579.00","418.75","-4.60","0.80"
"SHRIRAMFIN","1,081.80","1,086.00","1,060.00","1,082.80","1,063.90","-","-18.90","-1.75","45,55,743","486.95","1,087.10","525.10","8.67","93.91"
"ASIANPAINT","2,408.90","2,411.80","2,360.10","2,410.50","2,368.20","-","-42.30","-1.75","6,75,635","160.83","2,985.70","2,124.75","-17.95","5.89"
"ACC","1,667.90","1,675.00","1,632.00","1,671.30","1,639.60","-","-31.70","-1.90","1,29,132","21.21","2,119.90","1,593.00","-3.97","-14.34"
"LICHSGFIN","515.00","515.35","506.70","517.10","507.00","-","-10.10","-1.95","9,67,179","49.30","646.50","483.70","-2.70","-8.03"
"DIXON","11,500.00","11,548.00","11,250.00","11,626.00","11,398.00","-","-228.00","-1.96","4,46,533","508.93","18,471.00","9,835.00","1.42","-22.52"
"PNBHOUSING","848.00","848.00","827.70","852.85","836.00","-","-16.85","-1.98","10,57,628","88.59","1,141.90","746.70","-13.82","3.70"
"PNB","120.10","120.36","118.30","120.96","118.55","-","-2.41","-1.99","1,47,37,408","175.29","135.15","85.46","-4.79","25.26"
"NESTLEIND","1,305.00","1,310.40","1,278.00","1,305.50","1,278.00","-","-27.50","-2.11","5,22,586","67.31","1,340.40","1,055.00","-3.09","17.38"
"BRITANNIA","6,080.00","6,098.50","5,968.00","6,102.00","5,971.00","-","-131.00","-2.15","1,59,821","96.04","6,336.00","4,506.00","0.90","22.14"
"BANKINDIA","164.10","164.45","161.26","165.28","161.69","-","-3.59","-2.17","81,20,034","131.84","170.50","92.66","9.58","59.93"
"LICI","872.40","877.00","856.20","880.95","861.80","-","-19.15","-2.17","8,75,027","75.95","980.00","715.30","3.61","9.81"
"SUPREMEIND","3,827.90","3,831.70","3,745.30","3,844.20","3,760.00","-","-84.20","-2.19","82,044","31.06","4,739.00","3,095.00","8.52","-3.04"
"POONAWALLA","471.95","472.80","460.00","472.65","462.00","-","-10.65","-2.25","7,69,227","35.98","570.40","267.20","0.18","54.67"
"IDEA","11.44","11.51","11.26","11.55","11.28","-","-0.27","-2.34","35,16,53,687","399.83","12.80","6.12","4.44","30.56"
"AMBUJACEM","526.85","530.50","517.25","532.85","518.75","-","-14.10","-2.65","12,97,366","67.64","624.95","455.00","-3.52","3.23"
"BANDHANBNK","168.10","170.03","164.50","169.54","164.85","-","-4.69","-2.77","44,30,723","73.85","192.48","128.16","14.98","17.51"
"UPL","740.15","742.95","720.95","744.90","723.35","-","-21.55","-2.89","13,32,082","97.36","812.20","588.85","-6.48","14.86"
"TATACOMM","1,680.00","1,691.60","1,641.30","1,705.30","1,655.00","-","-50.30","-2.95","1,41,869","23.68","2,004.00","1,291.00","-4.81","8.65"
"HEROMOTOCO","5,702.00","5,724.50","5,560.00","5,733.00","5,562.00","-","-171.00","-2.98","3,94,003","221.74","6,388.50","3,344.00","-3.01","40.58"
"ASHOKLEY","210.12","212.87","203.80","211.02","204.70","-","-6.32","-2.99","2,68,32,686","554.71","215.42","95.93","10.23","88.59"
"SUNDARMFIN","5,470.00","5,478.50","5,260.50","5,483.50","5,290.00","-","-193.50","-3.53","59,912","31.81","5,555.00","4,200.00","2.44","17.60"
"JKCEMENT","5,779.00","5,787.50","5,580.00","5,812.00","5,596.00","-","-216.00","-3.72","39,240","22.15","7,565.50","4,218.90","-3.23","16.68"
"M&MFIN","377.20","377.20","361.55","379.05","363.00","-","-16.05","-4.23","10,23,886","37.70","412.20","231.02","0.06","32.30"
"HINDUNILVR","2,400.00","2,400.00","2,300.30","2,409.70","2,305.00","-","-104.70","-4.34","27,91,519","651.59","2,750.00","2,136.00","-3.54","-0.71"
"ADANIGREEN","988.90","989.90","943.75","997.65","949.55","-","-48.10","-4.82","29,43,844","281.69","1,177.55","758.00","1.37","3.92"
"ADANIPOWER","149.20","149.30","139.10","149.79","140.40","-","-9.39","-6.27","3,86,79,559","548.05","182.70","92.40","-2.08","40.92"
"MUTHOOTFIN","3,870.00","3,870.00","3,552.70","4,066.90","3,587.00","-","-479.90","-11.80","64,98,829","2,357.05","4,149.50","1,965.00","-8.64","54.76"
