"SYMBOL 
","OPEN 
","HIGH 
","LOW 
","PREV. CLOSE 
","LTP 
","INDICATIVE CLOSE 
","CHNG 
","%CHNG 
","VOLUME 
(shares)","VALUE 
 (₹ Crores)","52W H 
","52W L 
","30 D   %CHNG 
","365 D   %CHNG 
"
"TRANSRAILL","555.00","567.85","543.30","545.40","554.00","-","8.60","1.58","10,40,196","57.87","855.80","394.55","14.17","-1.41"
"CIEINDIA","450.00","463.95","444.70","449.80","456.00","-","6.20","1.38","3,09,188","14.13","487.00","356.75","12.12","6.83"
"GMMPFAUDLR","982.00","1,015.50","965.05","985.30","998.35","-","13.05","1.32","78,108","7.79","1,418.00","943.55","-2.57","-13.72"
"GRWRHITECH","4,154.10","4,372.50","4,104.20","4,171.40","4,225.00","-","53.60","1.28","82,235","35.03","4,782.90","2,317.35","40.49","4.40"
"TIMETECHNO","198.95","207.40","198.00","197.89","200.23","-","2.34","1.18","40,41,145","81.53","249.15","153.30","11.06","5.34"
"CCAVENUE","18.38","19.40","17.85","18.59","18.80","-","0.21","1.13","2,50,03,866","46.73","23.64","14.75","22.24","-7.53"
"PATELENG","29.74","30.40","29.24","30.05","30.39","-","0.34","1.13","63,90,386","19.18","46.73","26.20","14.38","-33.78"
"SHILPAMED","320.80","336.25","316.00","323.15","326.05","-","2.90","0.90","4,63,824","15.25","500.00","259.50","10.56","-4.10"
"LLOYDSENGG","52.98","54.30","51.83","53.54","54.00","-","0.46","0.86","24,89,231","13.12","84.27","41.13","5.72","-13.74"
"IONEXCHANG","381.30","389.65","374.35","386.50","389.00","-","2.50","0.65","1,62,739","6.24","580.75","322.10","11.19","-26.78"
"MTARTECH","3,535.00","3,640.80","3,530.00","3,560.60","3,580.00","-","19.40","0.54","3,56,484","127.74","3,748.70","1,155.60","35.89","152.81"
"NAZARA","277.00","281.30","273.40","277.80","279.30","-","1.50","0.54","29,52,569","82.28","363.25","221.35","5.74","20.62"
"GPPL","175.13","179.80","175.01","176.02","176.90","-","0.88","0.50","10,08,457","17.92","200.09","122.50","-3.71","31.27"
"KTKBANK","200.90","205.40","198.55","201.23","202.10","-","0.87","0.43","30,65,170","61.98","220.40","162.20","8.42","12.65"
"IIFLCAPS","324.00","327.20","314.25","324.15","325.10","-","0.95","0.29","4,62,811","14.85","411.30","180.00","-12.16","40.64"
"GAEL","136.80","139.90","134.78","138.32","138.70","-","0.38","0.27","6,09,254","8.35","143.80","98.72","0.46","22.33"
"SURYAROSNI","226.85","231.36","220.66","227.40","227.98","-","0.58","0.26","3,78,663","8.56","359.00","212.55","-14.15","-5.42"
"TI","448.00","452.00","440.50","450.15","451.20","-","1.05","0.23","2,61,780","11.72","549.70","199.53","5.13","74.44"
"PGIL","1,595.00","1,665.90","1,554.00","1,589.90","1,593.00","-","3.10","0.19","1,65,366","26.54","1,993.30","875.00","6.17","11.56"
"SKYGOLD","368.00","381.00","361.25","368.20","368.80","-","0.60","0.16","41,18,048","153.99","400.95","246.05","11.74","-2.06"
"BBL","2,500.10","2,546.10","2,483.40","2,515.70","2,519.50","-","3.80","0.15","15,961","4.01","3,475.00","2,350.00","-9.67","-17.50"
"THOMASCOOK","112.85","114.01","110.66","112.88","113.00","-","0.12","0.11","4,67,832","5.26","188.29","109.15","-18.39","-16.24"
"DHANUKA","1,124.00","1,133.40","1,105.00","1,128.00","1,129.00","-","1.00","0.09","19,621","2.20","1,975.00","1,017.80","5.40","-20.54"
"SANOFI","4,000.00","4,051.00","3,985.30","4,009.80","4,012.00","-","2.20","0.05","11,238","4.52","6,717.00","3,976.00","-1.61","-25.36"
"BECTORFOOD","210.80","215.30","208.70","212.64","212.55","-","-0.09","-0.04","3,89,463","8.27","330.80","208.67","-8.08","-24.52"
"CELLO","507.50","513.30","502.05","507.65","507.45","-","-0.20","-0.04","39,287","2.00","673.80","490.00","0.75","-17.76"
"INDIAGLYCO","950.10","975.30","941.95","952.80","952.35","-","-0.45","-0.05","1,34,294","12.86","1,222.00","503.53","-1.11","57.76"
"IMAGICAA","48.05","48.50","47.51","48.50","48.45","-","-0.05","-0.10","3,77,984","1.81","76.30","43.90","-5.56","-32.53"
"AARTIPHARM","710.00","715.65","699.30","710.85","710.00","-","-0.85","-0.12","1,71,579","12.15","971.00","574.45","-7.15","-3.56"
"AETHER","960.20","978.50","948.00","966.40","965.00","-","-1.40","-0.14","91,324","8.80","1,083.60","725.00","-2.47","20.47"
"ARVINDFASN","480.50","492.30","474.00","483.85","483.15","-","-0.70","-0.14","1,63,512","7.93","579.00","320.20","2.79","14.67"
"SANSERA","2,210.10","2,270.00","2,190.10","2,229.40","2,226.10","-","-3.30","-0.15","4,42,609","99.42","2,270.00","972.20","22.14","86.64"
"QUESS","205.95","207.11","200.41","206.42","206.08","-","-0.34","-0.16","1,82,116","3.71","708.85","191.00","-3.18","-66.27"
"RBA","63.80","64.49","63.50","64.11","64.00","-","-0.11","-0.17","21,49,181","13.75","89.50","59.40","-5.41","-13.23"
"HIKAL","210.00","219.84","205.80","215.05","214.60","-","-0.45","-0.21","61,88,929","132.34","456.75","177.35","0.83","-38.54"
"AHLUCONT","900.00","913.30","885.00","909.90","907.50","-","-2.40","-0.26","2,03,833","18.34","1,125.00","620.00","1.02","31.62"
"DCBBANK","189.99","191.28","185.00","190.31","189.73","-","-0.58","-0.30","16,70,609","31.59","203.70","101.41","2.87","67.65"
"PRSMJOHNSN","121.10","121.49","118.00","120.95","120.56","-","-0.39","-0.32","3,67,379","4.39","176.00","105.30","-6.47","-1.70"
"ORCHPHARMA","678.90","687.25","652.20","672.20","670.00","-","-2.20","-0.33","47,080","3.12","1,273.05","603.80","-9.26","-36.01"
"STLTECH","151.00","159.00","147.20","154.53","154.00","-","-0.53","-0.34","1,19,68,272","183.90","163.40","58.86","65.75","49.95"
"ZYDUSWELL","406.55","410.00","396.80","406.55","405.10","-","-1.45","-0.36","88,266","3.57","530.90","298.64","-8.26","19.24"
"GRINFRA","977.00","987.40","954.35","978.50","975.00","-","-3.50","-0.36","24,312","2.36","1,444.40","896.05","3.74","-8.92"
"THYROCARE","401.05","406.80","394.30","401.90","400.40","-","-1.50","-0.37","2,20,651","8.87","536.67","219.33","-14.56","64.62"
"CYIENTDLM","364.40","366.80","358.70","364.45","363.10","-","-1.35","-0.37","1,11,824","4.05","540.00","344.55","-9.19","-15.70"
"TSFINV","444.35","445.55","428.85","443.65","442.00","-","-1.65","-0.37","31,671","1.39","701.50","240.00","3.73","67.61"
"BALUFORGE","503.00","509.40","486.75","503.00","501.00","-","-2.00","-0.40","10,51,131","52.56","784.00","341.05","7.80","-15.19"
"MEDPLUS","848.05","865.65","838.85","854.70","851.10","-","-3.60","-0.42","1,00,764","8.61","1,045.30","678.05","0.92","14.26"
"PNGJL","571.50","575.00","551.30","571.50","569.00","-","-2.50","-0.44","1,20,715","6.85","701.40","473.80","-5.08","-8.34"
"ALIVUS","920.00","935.00","910.20","922.65","918.10","-","-4.55","-0.49","53,913","4.99","1,225.10","819.00","4.72","-10.52"
"ICIL","304.50","314.40","294.58","304.21","302.58","-","-1.63","-0.54","11,01,699","33.62","355.50","213.55","20.69","-11.87"
"PTC","182.70","185.97","181.74","185.38","184.30","-","-1.08","-0.58","10,60,806","19.51","207.00","128.80","16.25","33.60"
"VAIBHAVGBL","253.00","257.90","251.16","256.87","255.39","-","-1.48","-0.58","5,17,323","13.18","293.25","195.00","15.20","-6.02"
"SAMHI","166.00","167.20","164.00","166.76","165.80","-","-0.96","-0.58","4,05,158","6.71","254.50","121.10","-11.29","3.96"
"VESUVIUS","510.00","510.10","500.40","510.30","507.25","-","-3.05","-0.60","17,927","0.91","646.00","356.13","14.08","24.78"
"AVANTIFEED","1,403.95","1,489.00","1,330.05","1,414.75","1,406.00","-","-8.75","-0.62","1,07,97,866","1,535.47","1,489.00","601.55","72.87","101.02"
"PARADEEP","122.75","125.37","121.41","123.38","122.61","-","-0.77","-0.62","40,48,964","49.93","234.39","83.25","-17.53","25.34"
"JKIL","560.85","564.80","551.05","560.85","557.00","-","-3.85","-0.69","1,20,401","6.71","765.60","529.00","0.72","-21.73"
"KANSAINER","200.10","201.51","196.70","202.42","201.00","-","-1.42","-0.70","5,53,280","10.99","271.18","196.70","-13.46","-14.36"
"STAR","867.00","871.05","846.70","865.75","859.60","-","-6.15","-0.71","1,80,227","15.47","1,025.00","513.05","-7.22","26.47"
"JAMNAAUTO","134.95","147.90","129.52","136.98","136.00","-","-0.98","-0.72","2,71,16,562","378.79","147.90","68.57","1.86","62.66"
"GNFC","467.50","472.85","463.10","469.90","466.25","-","-3.65","-0.78","1,27,900","5.96","577.00","442.45","-1.72","-18.44"
"PURVA","265.00","283.00","252.20","255.26","253.20","-","-2.06","-0.81","99,53,178","272.35","338.95","208.70","9.96","2.61"
"SANDUMA","204.65","211.42","204.65","208.76","207.00","-","-1.76","-0.84","12,35,472","25.72","273.00","112.40","-9.18","75.38"
"INNOVACAP","691.00","691.00","669.80","691.70","685.90","-","-5.80","-0.84","24,129","1.64","1,020.70","624.00","-0.31","-18.15"
"JKLAKSHMI","715.00","715.80","701.55","716.05","709.55","-","-6.50","-0.91","1,05,015","7.43","1,021.20","660.50","-6.77","-6.16"
"BLACKBUCK","635.00","640.40","623.05","636.00","629.95","-","-6.05","-0.95","4,78,144","30.29","748.00","373.20","-4.23","34.05"
"GARFIBRES","709.00","728.90","696.05","719.05","712.00","-","-7.05","-0.98","1,27,496","9.11","985.55","588.15","10.48","-3.23"
"VSTIND","236.00","240.99","234.44","239.37","237.00","-","-2.37","-0.99","1,34,683","3.21","334.65","214.27","-2.29","-22.04"
"SHARDACROP","1,230.00","1,297.00","1,204.00","1,252.60","1,240.10","-","-12.50","-1.00","6,38,702","80.21","1,297.00","452.25","52.91","114.75"
"RALLIS","267.00","268.00","261.60","267.50","264.60","-","-2.90","-1.08","3,37,733","8.94","385.90","196.00","6.07","18.29"
"AARTIDRUGS","371.00","374.45","367.10","375.15","371.10","-","-4.05","-1.08","87,618","3.25","564.05","312.00","-5.73","-3.08"
"GHCL","505.00","511.40","492.95","509.45","503.85","-","-5.60","-1.10","1,54,749","7.74","670.00","492.95","-8.22","-22.52"
"SUPRIYA","677.35","701.00","677.35","688.70","680.90","-","-7.80","-1.13","1,14,398","7.87","842.00","556.15","-7.81","-1.37"
"MAHLIFE","366.00","372.95","360.35","370.30","366.10","-","-4.20","-1.13","1,06,764","3.93","427.05","255.69","-0.41","11.28"
"ASTRAMICRO","895.40","943.90","885.50","907.50","896.90","-","-10.60","-1.17","4,13,112","37.89","1,195.90","584.20","-9.05","36.56"
"MANORAMA","1,419.20","1,438.80","1,404.90","1,431.70","1,415.00","-","-16.70","-1.17","75,928","10.79","1,760.00","740.50","6.97","28.65"
"BELRISE","186.00","191.39","184.55","188.27","186.01","-","-2.26","-1.20","52,20,884","97.95","193.74","89.15","5.85","-"
"RENUKA","24.75","24.75","24.07","24.75","24.45","-","-0.30","-1.21","22,49,499","5.47","35.85","22.85","-2.47","-23.31"
"RTNPOWER","8.93","8.94","8.70","8.92","8.81","-","-0.11","-1.23","81,57,573","7.16","16.92","7.88","-1.12","-13.96"
"EPL","219.25","221.65","216.51","220.65","217.89","-","-2.76","-1.25","3,31,090","7.24","261.37","175.28","5.78","-12.04"
"DYNAMATECH","9,600.00","9,719.50","9,404.50","9,703.00","9,574.50","-","-123.50","-1.27","14,971","14.26","10,039.50","5,444.15","5.65","44.61"
"PCJEWELLER","10.11","10.11","9.93","10.14","10.01","-","-0.13","-1.28","3,19,45,489","31.95","19.65","8.67","-2.72","-26.23"
"GULFOILLUB","1,138.00","1,141.90","1,108.70","1,158.10","1,122.00","-","-15.10","-1.33","37,121","4.17","1,331.90","911.00","-1.00","-1.60"
"GMRP&UI","103.05","104.98","101.10","103.87","102.48","-","-1.39","-1.34","7,89,409","8.15","141.01","89.36","-3.46","-4.83"
"STARCEMENT","217.10","217.91","214.75","218.94","216.00","-","-2.94","-1.34","2,14,480","4.64","308.95","197.09","0.78","5.94"
"ENTERO","1,159.00","1,216.00","1,119.10","1,156.60","1,141.00","-","-15.60","-1.35","2,48,294","28.80","1,510.80","944.00","-6.76","-10.37"
"STYRENIX","1,979.20","1,979.20","1,945.60","1,982.20","1,955.10","-","-27.10","-1.37","18,407","3.61","3,498.00","1,839.10","1.43","-22.59"
"EIEL","169.52","169.79","165.00","169.52","167.17","-","-2.35","-1.39","7,29,175","12.16","306.40","163.21","-11.70","-31.49"
"YATHARTH","688.80","690.00","676.05","694.20","684.50","-","-9.70","-1.40","2,78,769","19.04","843.70","345.60","6.99","65.18"
"SUDARSCHEM","878.00","939.90","841.35","938.65","925.00","-","-13.65","-1.45","3,57,480","32.24","1,603.00","796.15","1.25","-2.56"
"ABDL","530.00","539.55","523.15","538.40","530.60","-","-7.80","-1.45","4,29,481","22.80","696.80","279.00","9.82","52.34"
"KIRLPNU","1,150.10","1,156.50","1,132.00","1,157.00","1,140.10","-","-16.90","-1.46","66,630","7.61","1,550.00","953.00","8.47","10.70"
"MAXESTATES","410.10","415.10","405.05","412.05","406.00","-","-6.05","-1.47","90,863","3.73","564.30","341.10","-3.94","-14.30"
"PRUDENT","2,650.10","2,654.10","2,613.70","2,664.80","2,625.10","-","-39.70","-1.49","5,502","1.45","3,098.00","1,570.00","8.10","22.72"
"LUXIND","971.60","988.00","960.50","986.10","971.05","-","-15.05","-1.53","29,616","2.89","1,645.80","873.00","-0.49","-34.29"
"AZAD","1,608.00","1,608.60","1,560.50","1,610.80","1,586.00","-","-24.80","-1.54","1,17,179","18.57","1,899.00","1,159.45","1.41","11.48"
"TDPOWERSYS","829.10","851.80","826.50","846.50","833.15","-","-13.35","-1.58","4,12,980","34.68","888.80","293.00","21.22","141.53"
"KITEX","202.50","206.80","193.27","199.50","196.29","-","-3.21","-1.61","44,74,562","89.83","324.42","138.20","26.45","-5.08"
"INDIASHLTR","735.90","755.95","730.00","742.15","730.00","-","-12.15","-1.64","1,41,216","10.50","1,011.75","640.80","-6.84","8.20"
"WAAREERTL","900.00","900.00","883.80","907.35","892.40","-","-14.95","-1.65","1,88,339","16.74","1,358.00","841.15","-11.32","-"
"IMFA","1,441.10","1,468.00","1,421.10","1,459.40","1,435.00","-","-24.40","-1.67","1,11,334","16.09","1,510.60","549.80","17.57","116.64"
"ADVENZYMES","303.60","305.00","297.10","306.10","301.00","-","-5.10","-1.67","68,158","2.05","366.25","257.90","3.72","-2.57"
"INOXGREEN","176.10","176.98","169.40","176.10","173.10","-","-3.00","-1.70","4,73,106","8.12","279.00","104.00","-7.47","30.00"
"EQUITASBNK","68.05","69.25","66.60","68.88","67.70","-","-1.18","-1.71","30,34,579","20.62","73.40","50.00","-0.46","6.40"
"MOIL","306.00","309.90","305.65","312.25","306.80","-","-5.45","-1.75","5,55,486","17.09","405.60","274.05","-9.83","0.99"
"BORORENEW","502.10","504.00","494.00","505.80","496.90","-","-8.90","-1.76","1,32,229","6.57","721.00","441.45","0.73","-1.31"
"KSL","758.15","762.30","734.45","758.15","744.80","-","-13.35","-1.76","30,724","2.30","988.80","660.20","6.88","-6.43"
"ETHOSLTD","2,489.80","2,543.60","2,459.00","2,524.70","2,480.00","-","-44.70","-1.77","13,190","3.28","3,245.90","1,923.08","-8.51","13.34"
"MANINFRA","112.25","113.32","109.80","113.32","111.30","-","-2.02","-1.78","3,36,507","3.74","190.83","99.00","-6.16","-37.78"
"NFL","79.01","79.40","77.77","79.63","78.20","-","-1.43","-1.80","6,13,008","4.80","112.20","71.00","-5.92","-13.20"
"HGINFRA","670.00","692.95","650.20","672.25","660.05","-","-12.20","-1.81","2,20,188","14.80","1,275.00","545.50","-5.59","-42.59"
"GANESHHOU","706.00","712.00","697.40","713.35","700.30","-","-13.05","-1.83","28,432","1.99","1,403.00","685.60","-8.67","-48.87"
"NETWORK18","37.49","37.68","36.50","37.76","37.06","-","-0.70","-1.85","24,96,100","9.25","65.29","35.00","-8.85","-24.72"
"DODLA","1,231.00","1,231.00","1,200.00","1,222.70","1,200.00","-","-22.70","-1.86","15,779","1.91","1,525.00","965.50","-1.61","19.06"
"EMIL","104.35","104.35","102.00","104.45","102.50","-","-1.95","-1.87","4,11,550","4.22","168.50","84.90","3.90","-21.18"
"PARAS","651.40","653.65","638.00","651.75","639.50","-","-12.25","-1.88","2,22,121","14.26","972.50","404.70","-5.73","32.89"
"SFL","586.50","596.40","580.00","591.20","580.05","-","-11.15","-1.89","61,262","3.60","816.60","497.95","1.83","-26.29"
"SWSOLAR","198.80","201.32","194.43","199.66","195.80","-","-3.86","-1.93","10,31,853","20.32","348.90","176.60","-3.37","-28.84"
"IFBIND","1,191.00","1,219.80","1,183.00","1,211.60","1,187.90","-","-23.70","-1.96","30,427","3.65","2,019.80","1,058.50","-16.42","-4.32"
"SHAREINDIA","150.00","156.47","148.53","151.57","148.58","-","-2.99","-1.97","15,07,112","22.85","220.40","127.50","-0.58","-29.04"
"DIACABS","132.10","133.80","126.91","133.69","131.05","-","-2.64","-1.97","10,06,175","13.17","183.50","81.50","-0.37","38.08"
"POWERMECH","2,125.00","2,125.00","2,075.00","2,141.20","2,099.00","-","-42.20","-1.97","61,142","12.84","3,415.00","1,700.00","-9.19","6.75"
"HCC","20.10","20.40","19.66","20.10","19.70","-","-0.40","-1.99","3,45,64,371","69.13","31.42","16.92","0.25","-17.47"
"GSFC","176.01","176.25","173.10","177.51","173.98","-","-3.53","-1.99","4,62,826","8.09","220.59","158.30","0.33","-12.34"
"WELENT","501.10","503.15","493.90","505.15","495.00","-","-10.15","-2.01","60,890","3.02","580.00","400.05","9.24","-6.43"
"BAJAJELEC","384.40","384.40","375.00","384.40","376.65","-","-7.75","-2.02","2,68,050","10.13","749.00","375.00","-13.64","-46.03"
"MASTEK","1,745.00","1,769.90","1,676.20","1,790.30","1,754.00","-","-36.30","-2.03","1,69,140","29.13","2,818.00","1,676.20","-13.80","-32.68"
"EASEMYTRIP","6.77","6.77","6.51","6.78","6.64","-","-0.14","-2.06","85,18,557","5.62","14.02","6.12","-6.35","-45.75"
"SHAKTIPUMP","650.00","664.25","636.95","655.45","641.80","-","-13.65","-2.08","9,44,093","61.33","1,049.00","548.45","-10.97","-27.68"
"THANGAMAYL","3,622.00","3,642.80","3,531.90","3,651.60","3,575.00","-","-76.60","-2.10","33,895","12.15","4,149.00","1,523.10","-4.58","95.77"
"ACI","575.00","579.80","566.00","581.50","569.30","-","-12.20","-2.10","66,084","3.79","727.60","408.35","11.42","26.02"
"SKIPPER","375.20","378.80","371.60","381.15","373.10","-","-8.05","-2.11","1,78,409","6.69","588.00","327.10","-6.41","-14.77"
"MSTCLTD","485.00","489.90","474.00","486.80","476.50","-","-10.30","-2.12","1,20,824","5.79","611.80","411.10","0.19","-20.61"
"VINATIORGA","1,522.50","1,530.00","1,477.30","1,530.40","1,498.00","-","-32.40","-2.12","14,397","2.17","2,040.00","1,412.50","-5.14","-8.94"
"ISGEC","875.00","896.00","861.60","886.95","868.00","-","-18.95","-2.14","91,398","8.04","1,281.30","683.95","9.17","-13.00"
"NEOGEN","1,284.50","1,316.30","1,258.00","1,301.20","1,273.20","-","-28.00","-2.15","22,337","2.88","1,999.40","966.70","-2.23","-34.38"
"MIDHANI","368.80","368.80","355.05","369.05","361.00","-","-8.05","-2.18","3,60,085","12.96","469.00","226.93","5.74","26.62"
"KRBL","371.00","373.70","362.50","371.55","363.40","-","-8.15","-2.19","5,86,708","21.56","495.00","241.25","0.35","29.03"
"HCG","595.05","603.50","580.10","595.05","582.00","-","-13.05","-2.19","72,424","4.23","804.65","472.55","-12.85","13.98"
"ORIENTCEM","162.00","162.64","158.80","163.58","160.00","-","-3.58","-2.19","2,31,424","3.71","362.40","150.65","-3.12","-52.35"
"SHARDAMOTR","949.70","959.00","929.75","952.20","931.30","-","-20.90","-2.19","33,337","3.15","1,248.00","625.00","7.12","11.55"
"KPIGREEN","398.55","407.00","398.55","412.05","403.00","-","-9.05","-2.20","5,89,253","23.79","563.00","336.00","-10.05","-5.74"
"PRINCEPIPE","269.25","269.99","265.05","271.75","265.75","-","-6.00","-2.21","1,09,452","2.92","387.70","229.05","10.02","-7.40"
"RELAXO","362.05","364.95","356.00","366.60","358.50","-","-8.10","-2.21","71,038","2.55","526.00","354.20","-9.39","-27.11"
"PARKHOTELS","129.89","130.53","126.00","129.40","126.50","-","-2.90","-2.24","1,64,389","2.10","174.66","116.85","-0.25","-24.03"
"HERITGFOOD","362.00","362.75","354.05","364.80","356.55","-","-8.25","-2.26","2,53,197","9.04","540.00","339.70","-19.70","-10.02"
"V2RETAIL","2,074.20","2,078.00","2,011.50","2,078.40","2,030.00","-","-48.40","-2.33","54,489","11.18","2,564.10","1,390.20","-4.77","18.36"
"SPARC","133.70","133.99","131.20","135.20","132.00","-","-3.20","-2.37","4,00,396","5.30","204.40","109.30","-2.83","-8.61"
"ANURAS","1,368.20","1,368.20","1,331.10","1,368.20","1,335.70","-","-32.50","-2.38","1,83,391","24.65","1,407.00","601.00","-0.15","99.84"
"PNCINFRA","217.36","218.00","214.18","220.16","214.84","-","-5.32","-2.42","2,33,484","5.03","331.80","205.45","-9.12","-22.15"
"TEXRAIL","115.20","115.83","113.00","116.46","113.62","-","-2.84","-2.44","11,70,309","13.32","189.00","113.00","-8.79","-23.54"
"JKPAPER","343.00","344.95","336.50","345.75","337.30","-","-8.45","-2.44","1,90,931","6.47","444.80","275.75","-3.90","4.04"
"GREENPANEL","222.80","222.80","217.19","223.48","218.00","-","-5.48","-2.45","72,829","1.60","348.50","202.81","0.74","-36.28"
"BALAMINES","1,093.90","1,093.90","1,064.00","1,105.20","1,078.00","-","-27.20","-2.46","78,542","8.47","1,945.00","1,060.10","-12.06","-28.90"
"HEMIPROP","136.00","136.41","134.16","137.99","134.60","-","-3.39","-2.46","3,28,059","4.43","190.69","111.03","-1.44","-2.28"
"GABRIEL","1,006.15","1,013.60","985.00","1,012.50","987.05","-","-25.45","-2.51","1,17,631","11.75","1,388.00","438.00","3.62","97.88"
"NESCO","1,197.30","1,202.00","1,180.00","1,214.80","1,184.00","-","-30.80","-2.54","29,114","3.47","1,638.90","842.60","1.80","24.14"
"UJJIVANSFB","62.00","62.47","60.85","62.70","61.10","-","-1.60","-2.55","69,11,643","42.67","68.00","30.90","5.86","79.97"
"INDIGOPNTS","999.70","1,003.00","961.10","997.40","971.50","-","-25.90","-2.60","86,792","8.45","1,345.90","910.00","-20.57","-12.08"
"JINDWORLD","27.20","27.36","26.42","27.47","26.75","-","-0.72","-2.62","2,11,521","0.57","82.70","23.25","-1.69","-64.99"
"LMW","15,416.00","15,429.00","14,937.00","15,416.00","15,010.00","-","-406.00","-2.63","2,436","3.72","18,250.00","13,450.05","6.57","0.92"
"VOLTAMP","8,108.00","8,135.00","7,921.00","8,164.50","7,949.00","-","-215.50","-2.64","24,998","20.10","10,088.00","6,051.00","11.01","15.11"
"VARROC","572.00","572.00","555.00","574.00","558.60","-","-15.40","-2.68","2,28,319","12.88","694.70","374.10","-0.85","9.97"
"JSFB","388.90","402.00","385.00","395.90","385.25","-","-10.65","-2.69","4,03,525","15.87","552.50","338.90","-4.49","-4.26"
"SUNTECK","401.85","403.85","394.20","408.25","397.25","-","-11.00","-2.69","69,572","2.78","478.75","347.00","-5.53","-9.98"
"ROUTE","564.70","564.70","547.00","568.05","549.75","-","-15.30","-2.71","2,44,445","13.47","1,158.00","547.00","-15.38","-49.98"
"EDELWEISS","124.50","124.93","121.20","125.41","122.00","-","-3.41","-2.72","58,99,922","72.73","129.00","73.50","16.80","18.47"
"EPIGRAL","1,001.00","1,004.00","972.00","1,002.30","975.00","-","-27.30","-2.72","68,807","6.83","2,114.00","904.60","-16.06","-47.61"
"BIRLACORPN","1,074.90","1,074.90","1,040.70","1,075.00","1,045.50","-","-29.50","-2.74","26,895","2.84","1,535.30","910.25","-0.82","1.80"
"FDC","388.30","388.30","374.85","388.30","377.65","-","-10.65","-2.74","65,374","2.48","527.80","357.55","-3.55","-7.92"
"KRN","725.00","737.00","712.20","734.10","713.50","-","-20.60","-2.81","2,26,238","16.35","1,010.00","589.80","0.27","-19.63"
"EUREKAFORB","533.00","533.00","515.00","532.15","517.05","-","-15.10","-2.84","1,37,324","7.12","668.30","461.50","-9.26","1.53"
"TEAMLEASE","1,392.60","1,392.60","1,350.00","1,392.60","1,353.00","-","-39.60","-2.84","16,885","2.31","2,198.20","1,350.00","-8.84","-35.80"
"PRIVISCL","2,790.00","2,790.00","2,710.00","2,799.60","2,719.90","-","-79.70","-2.85","1,11,262","30.59","3,440.50","1,368.15","0.60","67.55"
"ELECTCAST","75.00","75.10","72.93","75.61","73.44","-","-2.17","-2.87","9,58,172","7.04","138.75","66.10","4.44","-30.28"
"SUBROS","815.00","816.00","798.00","821.70","798.00","-","-23.70","-2.88","46,565","3.76","1,213.70","518.00","-3.86","33.42"
"RATNAMANI","2,255.00","2,299.90","2,100.00","2,324.40","2,257.00","-","-67.40","-2.90","3,24,552","71.81","3,050.00","1,936.50","3.18","-11.11"
"EMUDHRA","496.00","496.00","480.15","499.65","485.10","-","-14.55","-2.91","1,94,638","9.43","894.10","480.15","-13.47","-31.17"
"CEMPRO","613.00","620.25","601.00","619.95","601.75","-","-18.20","-2.94","2,74,547","16.72","944.00","476.60","-12.17","14.58"
"SHRIPISTON","3,145.00","3,145.00","3,062.00","3,156.00","3,063.00","-","-93.00","-2.95","42,512","13.14","3,407.20","1,662.55","0.56","52.91"
