"SYMBOL 
","OPEN 
","HIGH 
","LOW 
","PREV. CLOSE 
","LTP 
","INDICATIVE CLOSE 
","CHNG 
","%CHNG 
","VOLUME 
(shares)","VALUE 
 (₹ Crores)","52W H 
","52W L 
","30 D   %CHNG 
","365 D   %CHNG 
"
"SARDAEN","496.40","506.65","490.30","499.05","501.50","-","2.45","0.49","2,43,196","12.11","639.75","396.60","3.89","8.73"
"ASTRAZEN","8,829.50","9,000.00","8,641.00","8,824.00","8,865.00","-","41.00","0.46","9,284","8.16","10,691.00","6,620.10","7.76","19.88"
"KTKBANK","200.90","205.40","198.55","201.23","202.10","-","0.87","0.43","30,65,170","61.98","220.40","162.20","8.42","12.65"
"TRITURBINE","483.50","496.80","478.50","488.90","490.90","-","2.00","0.41","18,26,116","89.55","675.20","454.10","-4.36","-13.31"
"PERSISTENT","5,210.00","5,540.00","5,210.00","5,452.00","5,473.00","-","21.00","0.39","18,06,431","978.62","6,599.00","4,148.95","-13.91","-3.36"
"INDUSINDBK","922.00","929.95","903.35","922.70","926.25","-","3.55","0.38","28,60,622","262.92","1,063.95","606.00","1.72","-11.55"
"LTFOODS","427.00","441.95","423.00","428.85","430.50","-","1.65","0.38","11,45,234","49.75","518.55","288.25","15.08","9.40"
"FLUOROCHEM","3,347.10","3,418.90","3,247.00","3,386.20","3,399.00","-","12.80","0.38","1,02,500","34.28","4,083.55","2,916.60","-1.61","-9.90"
"IKS","1,588.00","1,665.00","1,588.00","1,659.40","1,665.00","-","5.60","0.34","1,30,076","21.31","1,929.00","1,236.80","-1.89","-3.61"
"SBIN","1,189.00","1,201.00","1,184.50","1,192.40","1,196.30","-","3.90","0.33","1,81,41,390","2,167.30","1,203.70","680.00","16.32","64.41"
"CENTURYPLY","775.00","780.00","761.90","777.50","780.00","-","2.50","0.32","28,129","2.17","859.00","650.00","1.90","0.83"
"CANFINHOME","884.80","891.00","859.45","888.40","891.00","-","2.60","0.29","2,40,309","20.97","971.50","558.50","-0.34","45.73"
"IIFLCAPS","324.00","327.20","314.25","324.15","325.10","-","0.95","0.29","4,62,811","14.85","411.30","180.00","-12.16","40.64"
"GAEL","136.80","139.90","134.78","138.32","138.70","-","0.38","0.27","6,09,254","8.35","143.80","98.72","0.46","22.33"
"SURYAROSNI","226.85","231.36","220.66","227.40","227.98","-","0.58","0.26","3,78,663","8.56","359.00","212.55","-14.15","-5.42"
"ACMESOLAR","222.00","225.87","218.49","223.96","224.50","-","0.54","0.24","3,66,314","8.16","324.30","171.99","-0.04","21.22"
"UBL","1,615.70","1,649.00","1,569.30","1,621.20","1,625.00","-","3.80","0.23","1,21,184","19.62","2,294.90","1,401.10","5.95","-19.96"
"TI","448.00","452.00","440.50","450.15","451.20","-","1.05","0.23","2,61,780","11.72","549.70","199.53","5.13","74.44"
"FEDERALBNK","287.05","290.55","285.10","287.10","287.70","-","0.60","0.21","62,02,181","178.86","298.25","172.66","15.40","58.25"
"PGIL","1,595.00","1,665.90","1,554.00","1,589.90","1,593.00","-","3.10","0.19","1,65,366","26.54","1,993.30","875.00","6.17","11.56"
"CREDITACC","1,267.50","1,272.80","1,245.00","1,267.80","1,270.00","-","2.20","0.17","1,13,560","14.33","1,496.70","847.80","-1.45","21.46"
"SKYGOLD","368.00","381.00","361.25","368.20","368.80","-","0.60","0.16","41,18,048","153.99","400.95","246.05","11.74","-2.06"
"GUJGASLTD","425.00","426.05","416.20","425.35","426.00","-","0.65","0.15","1,95,691","8.28","508.70","360.25","4.25","5.75"
"BBL","2,500.10","2,546.10","2,483.40","2,515.70","2,519.50","-","3.80","0.15","15,961","4.01","3,475.00","2,350.00","-9.67","-17.50"
"CIPLA","1,328.00","1,336.10","1,315.80","1,330.00","1,331.70","-","1.70","0.13","12,36,946","164.25","1,673.00","1,281.70","-8.05","-9.54"
"HAVELLS","1,391.10","1,419.00","1,378.40","1,400.50","1,402.30","-","1.80","0.13","7,74,193","108.41","1,673.80","1,250.10","-2.05","-7.90"
"HYUNDAI","2,163.10","2,186.00","2,136.40","2,177.50","2,180.00","-","2.50","0.11","2,82,874","61.40","2,890.00","1,541.70","-5.48","21.16"
"TRIDENT","26.50","27.48","26.06","26.72","26.75","-","0.03","0.11","1,17,30,520","31.33","34.62","23.11","5.40","-6.17"
"THOMASCOOK","112.85","114.01","110.66","112.88","113.00","-","0.12","0.11","4,67,832","5.26","188.29","109.15","-18.39","-16.24"
"ICICIPRULI","635.00","646.80","629.85","638.10","638.75","-","0.65","0.10","7,11,887","45.61","706.80","525.80","-6.27","8.11"
"AEGISVOPAK","212.00","217.14","204.50","213.01","213.20","-","0.19","0.09","6,74,274","14.22","302.00","198.00","-7.46","-"
"DHANUKA","1,124.00","1,133.40","1,105.00","1,128.00","1,129.00","-","1.00","0.09","19,621","2.20","1,975.00","1,017.80","5.40","-20.54"
"IPCALAB","1,458.00","1,503.90","1,428.80","1,472.90","1,474.00","-","1.10","0.07","4,08,095","60.46","1,595.00","1,168.20","-2.24","-1.13"
"SANOFI","4,000.00","4,051.00","3,985.30","4,009.80","4,012.00","-","2.20","0.05","11,238","4.52","6,717.00","3,976.00","-1.61","-25.36"
"RAMCOCEM","1,135.20","1,148.70","1,128.70","1,145.00","1,145.00","-","-","-","91,192","10.40","1,214.50","788.20","5.54","32.86"
"INDIAMART","2,176.00","2,210.00","2,150.00","2,200.20","2,200.00","-","-0.20","-0.01","89,004","19.51","2,799.00","1,900.10","2.01","0.03"
"MAHSCOOTER","13,537.00","13,537.00","13,300.00","13,538.00","13,535.00","-","-3.00","-0.02","1,310","1.76","18,538.00","8,822.00","-1.93","45.32"
"TIMKEN","3,081.00","3,120.00","3,044.80","3,120.80","3,120.00","-","-0.80","-0.03","12,452","3.84","3,575.00","2,202.00","2.63","17.30"
"NTPCGREEN","88.75","89.28","87.42","89.08","89.04","-","-0.04","-0.04","23,57,251","20.88","117.64","84.05","-2.86","-17.69"
"BECTORFOOD","210.80","215.30","208.70","212.64","212.55","-","-0.09","-0.04","3,89,463","8.27","330.80","208.67","-8.08","-24.52"
"CELLO","507.50","513.30","502.05","507.65","507.45","-","-0.20","-0.04","39,287","2.00","673.80","490.00","0.75","-17.76"
"BERGEPAINT","460.00","464.20","452.50","460.75","460.50","-","-0.25","-0.05","3,09,257","14.21","605.00","448.75","-11.57","-5.10"
"INDIAGLYCO","950.10","975.30","941.95","952.80","952.35","-","-0.45","-0.05","1,34,294","12.86","1,222.00","503.53","-1.11","57.76"
"AUROPHARMA","1,149.10","1,157.40","1,126.80","1,157.90","1,157.00","-","-0.90","-0.08","16,82,470","192.66","1,278.60","1,010.00","-0.92","-1.94"
"FIVESTAR","440.20","445.50","432.05","440.30","439.90","-","-0.40","-0.09","8,74,806","38.45","850.00","420.55","-15.11","-39.06"
"ZFCVINDIA","15,800.00","16,146.00","15,672.00","15,816.00","15,800.00","-","-16.00","-0.10","19,294","30.83","16,146.00","9,900.00","11.80","45.57"
"ABSLAMC","868.65","878.80","850.20","871.40","870.50","-","-0.90","-0.10","3,42,522","29.75","908.00","556.45","6.02","32.19"
"GSPL","308.00","311.60","305.35","310.30","310.00","-","-0.30","-0.10","1,63,099","5.04","360.60","261.45","3.94","5.42"
"IMAGICAA","48.05","48.50","47.51","48.50","48.45","-","-0.05","-0.10","3,77,984","1.81","76.30","43.90","-5.56","-32.53"
"AARTIPHARM","710.00","715.65","699.30","710.85","710.00","-","-0.85","-0.12","1,71,579","12.15","971.00","574.45","-7.15","-3.56"
"DIVISLAB","6,141.00","6,200.00","6,054.00","6,185.00","6,177.00","-","-8.00","-0.13","2,99,364","183.81","7,071.50","4,955.00","-4.03","2.77"
"AETHER","960.20","978.50","948.00","966.40","965.00","-","-1.40","-0.14","91,324","8.80","1,083.60","725.00","-2.47","20.47"
"ARVINDFASN","480.50","492.30","474.00","483.85","483.15","-","-0.70","-0.14","1,63,512","7.93","579.00","320.20","2.79","14.67"
"HONASA","311.00","319.00","296.10","299.25","298.80","-","-0.45","-0.15","2,16,08,840","667.26","334.20","197.51","3.00","29.47"
"SANSERA","2,210.10","2,270.00","2,190.10","2,229.40","2,226.10","-","-3.30","-0.15","4,42,609","99.42","2,270.00","972.20","22.14","86.64"
"OLAELEC","30.90","31.43","30.41","30.97","30.92","-","-0.05","-0.16","3,23,22,179","99.94","71.25","30.41","-20.70","-51.90"
"EIDPARRY","905.80","942.15","900.40","909.45","908.00","-","-1.45","-0.16","5,01,715","46.00","1,246.80","639.00","-3.66","16.42"
"QUESS","205.95","207.11","200.41","206.42","206.08","-","-0.34","-0.16","1,82,116","3.71","708.85","191.00","-3.18","-66.27"
"TECHM","1,482.60","1,548.00","1,464.40","1,536.60","1,534.00","-","-2.60","-0.17","70,58,376","1,069.54","1,854.00","1,209.40","-5.00","-8.43"
"RBA","63.80","64.49","63.50","64.11","64.00","-","-0.11","-0.17","21,49,181","13.75","89.50","59.40","-5.41","-13.23"
"FORCEMOT","23,720.00","24,129.00","23,004.00","23,840.00","23,798.00","-","-42.00","-0.18","1,19,515","281.86","25,050.00","6,251.00","18.43","251.59"
"TORNTPHARM","4,077.20","4,130.00","4,057.30","4,077.20","4,069.80","-","-7.40","-0.18","5,18,965","212.56","4,130.00","2,886.45","3.29","32.38"
"APOLLOHOSP","7,518.00","7,598.00","7,485.00","7,539.00","7,525.00","-","-14.00","-0.19","4,31,623","326.30","8,099.50","6,001.00","2.92","18.09"
"HIKAL","210.00","219.84","205.80","215.05","214.60","-","-0.45","-0.21","61,88,929","132.34","456.75","177.35","0.83","-38.54"
"ANANDRATHI","2,986.70","3,007.80","2,928.10","2,986.70","2,980.00","-","-6.70","-0.22","1,13,747","33.84","3,321.40","1,594.00","-5.46","64.51"
"CCL","988.00","1,017.80","970.60","994.15","992.00","-","-2.15","-0.22","1,19,824","11.94","1,074.40","525.00","2.57","66.44"
"PGHH","11,651.00","11,870.00","11,470.00","11,683.00","11,655.00","-","-28.00","-0.24","4,467","5.18","14,543.00","11,470.00","-5.88","-16.27"
"AHLUCONT","900.00","913.30","885.00","909.90","907.50","-","-2.40","-0.26","2,03,833","18.34","1,125.00","620.00","1.02","31.62"
"TVSMOTOR","3,861.60","3,894.00","3,832.20","3,881.20","3,870.00","-","-11.20","-0.29","2,60,604","100.75","3,909.00","2,192.75","3.05","56.34"
"HINDPETRO","452.35","455.25","448.75","452.35","451.00","-","-1.35","-0.30","19,12,866","86.29","508.45","287.55","0.48","40.87"
"SRF","2,815.00","2,841.00","2,765.60","2,841.50","2,833.00","-","-8.50","-0.30","1,96,550","55.46","3,325.00","2,570.20","-6.80","-0.30"
"DCBBANK","189.99","191.28","185.00","190.31","189.73","-","-0.58","-0.30","16,70,609","31.59","203.70","101.41","2.87","67.65"
"TRIVENI","384.10","390.20","380.30","386.35","385.15","-","-1.20","-0.31","2,15,319","8.31","468.10","313.10","12.31","5.71"
"BLUEDART","5,746.50","5,821.00","5,715.00","5,833.50","5,815.00","-","-18.50","-0.32","11,484","6.63","7,225.00","5,190.50","7.58","-4.07"
"PRSMJOHNSN","121.10","121.49","118.00","120.95","120.56","-","-0.39","-0.32","3,67,379","4.39","176.00","105.30","-6.47","-1.70"
"LT","4,174.10","4,199.00","4,134.10","4,185.90","4,172.00","-","-13.90","-0.33","22,34,376","932.89","4,199.00","2,965.30","7.32","27.83"
"ORCHPHARMA","678.90","687.25","652.20","672.20","670.00","-","-2.20","-0.33","47,080","3.12","1,273.05","603.80","-9.26","-36.01"
"STLTECH","151.00","159.00","147.20","154.53","154.00","-","-0.53","-0.34","1,19,68,272","183.90","163.40","58.86","65.75","49.95"
"TATACHEM","698.50","700.00","687.85","698.70","696.35","-","-2.35","-0.34","2,53,439","17.56","1,026.65","687.85","-8.71","-19.80"
"ABB","5,788.50","5,855.00","5,726.50","5,788.50","5,768.00","-","-20.50","-0.35","1,52,957","88.66","6,260.00","4,637.50","16.15","5.98"
"ZYDUSWELL","406.55","410.00","396.80","406.55","405.10","-","-1.45","-0.36","88,266","3.57","530.90","298.64","-8.26","19.24"
"GRINFRA","977.00","987.40","954.35","978.50","975.00","-","-3.50","-0.36","24,312","2.36","1,444.40","896.05","3.74","-8.92"
"THYROCARE","401.05","406.80","394.30","401.90","400.40","-","-1.50","-0.37","2,20,651","8.87","536.67","219.33","-14.56","64.62"
"CYIENTDLM","364.40","366.80","358.70","364.45","363.10","-","-1.35","-0.37","1,11,824","4.05","540.00","344.55","-9.19","-15.70"
"TSFINV","444.35","445.55","428.85","443.65","442.00","-","-1.65","-0.37","31,671","1.39","701.50","240.00","3.73","67.61"
"HDFCAMC","2,817.00","2,832.40","2,797.40","2,835.70","2,825.00","-","-10.70","-0.38","10,46,968","294.71","2,967.25","1,781.53","13.65","50.43"
"UNOMINDA","1,245.80","1,249.00","1,220.30","1,247.90","1,243.20","-","-4.70","-0.38","12,78,975","158.17","1,382.00","767.60","3.53","31.30"
"CUMMINSIND","4,425.00","4,491.90","4,395.20","4,429.30","4,412.00","-","-17.30","-0.39","5,12,643","228.06","4,615.00","2,580.00","10.92","57.50"
"HSCL","450.00","457.45","447.00","452.25","450.50","-","-1.75","-0.39","5,86,000","26.45","534.45","365.35","-4.95","2.58"
"ULTRACEMCO","13,012.00","13,025.00","12,873.00","13,029.00","12,977.00","-","-52.00","-0.40","1,78,236","230.73","13,110.00","10,047.85","7.75","12.39"
"BALUFORGE","503.00","509.40","486.75","503.00","501.00","-","-2.00","-0.40","10,51,131","52.56","784.00","341.05","7.80","-15.19"
"BEML","1,731.10","1,748.90","1,700.60","1,740.40","1,731.00","-","-6.90","-0.40","1,71,064","29.60","2,437.40","1,175.00","-2.20","17.78"
"DRREDDY","1,274.00","1,279.30","1,263.60","1,274.90","1,269.70","-","-5.20","-0.41","8,38,946","106.59","1,379.70","1,020.00","6.58","3.77"
"SCHAEFFLER","3,806.00","3,806.60","3,700.50","3,806.00","3,790.00","-","-16.00","-0.42","60,376","22.72","4,392.00","2,823.00","0.01","25.45"
"MEDPLUS","848.05","865.65","838.85","854.70","851.10","-","-3.60","-0.42","1,00,764","8.61","1,045.30","678.05","0.92","14.26"
"NLCINDIA","256.00","262.00","249.15","259.65","258.50","-","-1.15","-0.44","17,11,761","43.62","292.20","186.03","1.23","28.69"
"PNGJL","571.50","575.00","551.30","571.50","569.00","-","-2.50","-0.44","1,20,715","6.85","701.40","473.80","-5.08","-8.34"
"ASTERDM","602.15","607.25","591.55","602.85","600.10","-","-2.75","-0.46","5,78,731","34.69","732.20","387.10","-1.01","39.33"
"MPHASIS","2,387.60","2,501.20","2,355.20","2,464.00","2,452.50","-","-11.50","-0.47","17,25,163","422.18","3,037.20","2,044.55","-14.66","-5.74"
"SYRMA","865.00","882.90","852.15","874.20","870.00","-","-4.20","-0.48","8,60,010","74.59","909.90","370.00","23.37","86.40"
"ALIVUS","920.00","935.00","910.20","922.65","918.10","-","-4.55","-0.49","53,913","4.99","1,225.10","819.00","4.72","-10.52"
"BAJAJFINSV","2,035.00","2,035.00","2,012.70","2,037.10","2,027.00","-","-10.10","-0.50","7,56,233","153.02","2,195.00","1,727.25","0.79","9.61"
"FINCABLES","819.00","823.75","800.00","819.10","815.00","-","-4.10","-0.50","2,22,791","18.08","1,059.95","700.80","6.98","-18.38"
"THELEELA","440.20","452.00","436.10","447.30","445.05","-","-2.25","-0.50","2,31,036","10.27","474.40","382.50","1.24","-"
"KEI","4,589.10","4,618.90","4,510.00","4,591.30","4,568.00","-","-23.30","-0.51","1,84,007","84.08","4,646.00","2,424.00","5.97","34.20"
"MAHABANK","65.40","66.00","64.79","65.59","65.25","-","-0.34","-0.52","89,44,798","58.63","67.74","42.00","0.31","32.78"
"KPIL","1,101.90","1,108.90","1,078.10","1,101.90","1,096.20","-","-5.70","-0.52","66,660","7.28","1,335.60","786.30","-2.79","11.60"
"ICIL","304.50","314.40","294.58","304.21","302.58","-","-1.63","-0.54","11,01,699","33.62","355.50","213.55","20.69","-11.87"
"JSWCEMENT","119.00","120.32","117.13","119.65","119.00","-","-0.65","-0.54","13,43,607","15.96","162.15","106.65","-2.73","-"
"PTC","182.70","185.97","181.74","185.38","184.30","-","-1.08","-0.58","10,60,806","19.51","207.00","128.80","16.25","33.60"
"VAIBHAVGBL","253.00","257.90","251.16","256.87","255.39","-","-1.48","-0.58","5,17,323","13.18","293.25","195.00","15.20","-6.02"
"SAMHI","166.00","167.20","164.00","166.76","165.80","-","-0.96","-0.58","4,05,158","6.71","254.50","121.10","-11.29","3.96"
"ABBOTINDIA","26,680.00","26,685.00","26,300.00","26,660.00","26,500.00","-","-160.00","-0.60","6,553","17.34","37,000.00","26,300.00","-5.66","-6.56"
"IOB","35.20","35.20","34.64","35.20","34.99","-","-0.21","-0.60","39,21,224","13.66","48.67","33.50","-1.07","-27.39"
"VESUVIUS","510.00","510.10","500.40","510.30","507.25","-","-3.05","-0.60","17,927","0.91","646.00","356.13","14.08","24.78"
"SWIGGY","337.00","341.65","329.35","337.35","335.30","-","-2.05","-0.61","1,01,14,145","339.35","474.00","297.00","-4.30","-8.26"
"AVANTIFEED","1,403.95","1,489.00","1,330.05","1,414.75","1,406.00","-","-8.75","-0.62","1,07,97,866","1,535.47","1,489.00","601.55","72.87","101.02"
"PARADEEP","122.75","125.37","121.41","123.38","122.61","-","-0.77","-0.62","40,48,964","49.93","234.39","83.25","-17.53","25.34"
"CHAMBLFERT","457.00","457.75","449.20","460.00","457.15","-","-2.85","-0.62","6,43,526","29.19","742.20","410.20","3.18","-14.59"
